ANIO_VIAJE,MES_VIAJE,LOCATION_ID_SALIDA,ZONE_SALIDA,LOCATION_ID_LLEGADA,ZONE_LLEGADA,Borough_SALIDA,Borough_LLEGADA,TOTAL_VIAJES,TRIP_DISTANCE,TOTAL_TARIFA
2011,6,61,Crown Heights North,114,Greenwich Village South,Brooklyn,Manhattan,19,104.55999999999999,312.3
2011,6,105,Governor's Island/Ellis Island/Liberty Island,79,East Village,Manhattan,Manhattan,7,29.16,96.30000000000001
2011,6,36,Bushwick North,76,East New York,Brooklyn,Brooklyn,4,22.99,62.0
2011,6,12,Battery Park,49,Clinton Hill,Manhattan,Brooklyn,9,43.78,139.7
2011,6,88,Financial District South,34,Brooklyn Navy Yard,Manhattan,Brooklyn,9,34.69,116.1
2011,6,14,Bay Ridge,79,East Village,Brooklyn,Manhattan,6,70.56,174.29999999999998
2011,6,24,Bloomingdale,14,Bay Ridge,Manhattan,Brooklyn,9,143.89999999999998,343.7
2011,6,88,Financial District South,29,Brighton Beach,Manhattan,Brooklyn,12,178.50000000000003,417.6000000000001
2011,6,112,Greenpoint,1,Newark Airport,Brooklyn,EWR,5,89.88,303.09999999999997
2011,6,40,Carroll Gardens,1,Newark Airport,Brooklyn,EWR,7,121.66999999999999,389.70000000000005
2011,6,93,Flushing Meadows-Corona Park,114,Greenwich Village South,Queens,Manhattan,10,116.27000000000001,403.70000000000005
2011,6,45,Chinatown,63,Cypress Hills,Manhattan,Brooklyn,2,16.65,43.8
2011,6,30,Broad Channel,117,Hammels/Arverne,Queens,Queens,1,2.25,9.3
2011,6,113,Greenwich Village North,39,Canarsie,Manhattan,Brooklyn,5,80.74,207.29999999999998
2011,6,88,Financial District South,63,Cypress Hills,Manhattan,Brooklyn,1,18.1,40.9
2011,6,111,Green-Wood Cemetery,33,Brooklyn Heights,Brooklyn,Brooklyn,2,14.76,38.2
2011,6,123,Homecrest,71,East Flatbush/Farragut,Brooklyn,Brooklyn,1,3.3,10.5
2011,6,88,Financial District South,122,Hollis,Manhattan,Queens,4,74.92,166.39999999999998
2011,6,106,Gowanus,127,Inwood,Brooklyn,Manhattan,1,18.06,39.7
2011,6,11,Bath Beach,87,Financial District North,Brooklyn,Manhattan,1,11.49,26.1
2011,6,8,Astoria Park,113,Greenwich Village North,Queens,Manhattan,1,7.07,18.9
2011,6,113,Greenwich Village North,95,Forest Hills,Manhattan,Queens,167,1684.300000000001,4384.799999999998
2011,6,79,East Village,82,Elmhurst,Manhattan,Queens,394,3182.3500000000013,8521.8
2011,6,97,Fort Greene,80,East Williamsburg,Brooklyn,Brooklyn,261,945.0300000000001,2977.699999999999
2011,6,34,Brooklyn Navy Yard,88,Financial District South,Brooklyn,Manhattan,2,6.4399999999999995,21.0
2011,6,100,Garment District,50,Clinton West,Manhattan,Manhattan,5313,6235.9299999999985,33718.10000000003
2011,6,61,Crown Heights North,48,Clinton East,Brooklyn,Manhattan,25,201.47,592.9000000000001
2011,6,91,Flatlands,91,Flatlands,Brooklyn,Brooklyn,253,534.28,2516.2099999999996
2011,6,82,Elmhurst,93,Flushing Meadows-Corona Park,Queens,Queens,17,69.67,213.29999999999998
2011,6,82,Elmhurst,33,Brooklyn Heights,Queens,Brooklyn,8,68.64,170.4
2011,6,7,Astoria,114,Greenwich Village South,Queens,Manhattan,137,904.4599999999995,2592.4999999999995
2011,6,33,Brooklyn Heights,49,Clinton Hill,Brooklyn,Brooklyn,402,862.55,3580.2000000000035
2011,6,47,Claremont/Bathgate,59,Crotona Park,Bronx,Bronx,18,29.419999999999995,127.39999999999999
2011,6,25,Boerum Hill,60,Crotona Park East,Brooklyn,Bronx,1,14.56,35.3
2011,6,82,Elmhurst,116,Hamilton Heights,Queens,Manhattan,13,128.81,341.69999999999993
2011,6,63,Cypress Hills,48,Clinton East,Brooklyn,Manhattan,2,4.89,20.2
2011,6,73,East Flushing,98,Fresh Meadows,Queens,Queens,2,2.73,12.2
2011,6,66,DUMBO/Vinegar Hill,76,East New York,Brooklyn,Brooklyn,2,18.090000000000003,57.4
2011,6,52,Cobble Hill,10,Baisley Park,Brooklyn,Queens,3,44.099999999999994,108.69999999999999
2011,6,12,Battery Park,23,Bloomfield/Emerson Hill,Manhattan,Staten Island,2,28.96,63.400000000000006
2011,6,2,Jamaica Bay,12,Battery Park,Queens,Manhattan,1,21.9,45.0
2011,6,85,Erasmus,26,Borough Park,Brooklyn,Brooklyn,2,16.060000000000002,41.0
2011,6,45,Chinatown,47,Claremont/Bathgate,Manhattan,Bronx,2,29.17,75.4
2011,6,66,DUMBO/Vinegar Hill,126,Hunts Point,Brooklyn,Bronx,2,25.1,58.2
2011,6,83,Elmhurst/Maspeth,57,Corona,Queens,Queens,3,8.600000000000001,28.7
2011,6,14,Bay Ridge,105,Governor's Island/Ellis Island/Liberty Island,Brooklyn,Manhattan,1,3.75,15.3
2011,6,40,Carroll Gardens,77,East New York/Pennsylvania Avenue,Brooklyn,Brooklyn,1,7.54,20.1
2011,6,4,Alphabet City,81,Eastchester,Manhattan,Bronx,1,16.73,39.7
2011,6,82,Elmhurst,85,Erasmus,Queens,Brooklyn,1,14.1,34.1
2011,6,113,Greenwich Village North,5,Arden Heights,Manhattan,Staten Island,1,27.27,58.9
2011,6,56,Corona,96,Forest Park/Highland Park,Queens,Queens,1,3.8,11.3
2011,6,25,Boerum Hill,40,Carroll Gardens,Brooklyn,Brooklyn,706,794.6300000000007,3684.999999999995
2011,6,107,Gramercy,79,East Village,Manhattan,Manhattan,18616,17416.30000000005,97020.09999999995
2011,6,48,Clinton East,24,Bloomingdale,Manhattan,Manhattan,1642,5335.179999999991,17027.799999999952
2011,6,50,Clinton West,50,Clinton West,Manhattan,Manhattan,9397,16301.50000000003,76380.88999999982
2011,6,107,Gramercy,114,Greenwich Village South,Manhattan,Manhattan,8952,11196.78999999998,55634.400000000336
2011,6,80,East Williamsburg,4,Alphabet City,Brooklyn,Manhattan,191,583.47,2146.0000000000005
2011,6,100,Garment District,28,Briarwood/Jamaica Hills,Manhattan,Queens,38,479.7500000000001,1212.7
2011,6,100,Garment District,82,Elmhurst,Manhattan,Queens,168,1269.1000000000001,3578.800000000001
2011,6,24,Bloomingdale,50,Clinton West,Manhattan,Manhattan,395,1322.8,4356.700000000003
2011,6,41,Central Harlem,114,Greenwich Village South,Manhattan,Manhattan,148,1055.3999999999999,3001.2
2011,6,45,Chinatown,43,Central Park,Manhattan,Manhattan,121,670.9499999999999,2178.499999999999
2011,6,95,Forest Hills,10,Baisley Park,Queens,Queens,31,152.81999999999996,417.0999999999999
2011,6,54,Columbia Street,25,Boerum Hill,Brooklyn,Brooklyn,62,83.08000000000001,405.00000000000006
2011,6,125,Hudson Sq,1,Newark Airport,Manhattan,EWR,247,3357.2500000000005,13017.099999999991
2011,6,13,Battery Park City,11,Bath Beach,Manhattan,Brooklyn,16,186.02999999999997,433.2
2011,6,41,Central Harlem,81,Eastchester,Manhattan,Bronx,6,74.72,204.20000000000002
2011,6,48,Clinton East,85,Erasmus,Manhattan,Brooklyn,26,283.61000000000007,787.0
2011,6,70,East Elmhurst,93,Flushing Meadows-Corona Park,Queens,Queens,46,139.51000000000002,487.3999999999999
2011,6,40,Carroll Gardens,12,Battery Park,Brooklyn,Manhattan,23,67.10000000000001,234.3000000000001
2011,6,96,Forest Park/Highland Park,124,Howard Beach,Queens,Queens,3,14.78,45.1
2011,6,89,Flatbush/Ditmas Park,66,DUMBO/Vinegar Hill,Brooklyn,Brooklyn,3,16.42,45.900000000000006
2011,6,10,Baisley Park,127,Inwood,Queens,Manhattan,1,18.8,45.0
2011,6,50,Clinton West,35,Brownsville,Manhattan,Brooklyn,11,134.96,387.5
2011,6,34,Brooklyn Navy Yard,91,Flatlands,Brooklyn,Brooklyn,1,6.5,17.3
2011,6,116,Hamilton Heights,37,Bushwick South,Manhattan,Brooklyn,6,89.50999999999999,232.59999999999997
2011,6,62,Crown Heights South,39,Canarsie,Brooklyn,Brooklyn,7,36.97,113.50000000000001
2011,6,17,Bedford,95,Forest Hills,Brooklyn,Queens,4,27.22,83.19999999999999
2011,6,45,Chinatown,118,Heartland Village/Todt Hill,Manhattan,Staten Island,1,15.5,34.1
2011,6,65,Downtown Brooklyn/MetroTech,31,Bronx Park,Brooklyn,Bronx,1,16.2,35.7
2011,6,50,Clinton West,77,East New York/Pennsylvania Avenue,Manhattan,Brooklyn,1,14.5,40.9
2011,6,7,Astoria,34,Brooklyn Navy Yard,Queens,Brooklyn,12,82.44,231.6
2011,6,34,Brooklyn Navy Yard,42,Central Harlem North,Brooklyn,Manhattan,1,11.87,32.5
2011,6,62,Crown Heights South,50,Clinton West,Brooklyn,Manhattan,1,11.9,31.7
2011,6,52,Cobble Hill,83,Elmhurst/Maspeth,Brooklyn,Queens,2,17.42,41.8
2011,6,61,Crown Heights North,55,Coney Island,Brooklyn,Brooklyn,1,7.9,25.7
2011,6,83,Elmhurst/Maspeth,127,Inwood,Queens,Manhattan,1,10.35,33.7
2011,6,127,Inwood,89,Flatbush/Ditmas Park,Manhattan,Brooklyn,1,21.46,50.1
2011,6,83,Elmhurst/Maspeth,124,Howard Beach,Queens,Queens,1,14.97,34.5
2011,6,127,Inwood,45,Chinatown,Manhattan,Manhattan,2,26.81,63.800000000000004
2011,6,43,Central Park,43,Central Park,Manhattan,Manhattan,17656,23795.570000000047,119407.99999999962
2011,6,125,Hudson Sq,107,Gramercy,Manhattan,Manhattan,2292,4373.14,18410.400000000038
2011,6,79,East Village,36,Bushwick North,Manhattan,Brooklyn,1136,6023.099999999995,18940.799999999996
2011,6,50,Clinton West,65,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn,137,912.0500000000006,2669.7000000000016
2011,6,114,Greenwich Village South,50,Clinton West,Manhattan,Manhattan,1677,5544.440000000004,19355.700000000008
2011,6,45,Chinatown,13,Battery Park City,Manhattan,Manhattan,741,1209.1100000000008,5590.999999999998
2011,6,107,Gramercy,52,Cobble Hill,Manhattan,Brooklyn,277,1425.9500000000005,4541.7
2011,6,4,Alphabet City,43,Central Park,Manhattan,Manhattan,214,1030.7300000000005,3253.8000000000006
2011,6,7,Astoria,60,Crotona Park East,Queens,Bronx,9,91.92999999999999,228.1
2011,6,82,Elmhurst,28,Briarwood/Jamaica Hills,Queens,Queens,22,129.28000000000003,347.0
2011,6,83,Elmhurst/Maspeth,50,Clinton West,Queens,Manhattan,9,49.73,163.70000000000002
2011,6,75,East Harlem South,70,East Elmhurst,Manhattan,Queens,42,310.04,828.6000000000001
2011,6,17,Bedford,7,Astoria,Brooklyn,Queens,18,141.92000000000002,371.8
2011,6,8,Astoria Park,79,East Village,Queens,Manhattan,6,45.28,119.80000000000001
2011,6,74,East Harlem North,17,Bedford,Manhattan,Brooklyn,17,189.23,473.69999999999993
2011,6,106,Gowanus,113,Greenwich Village North,Brooklyn,Manhattan,12,50.92999999999999,165.6
2011,6,82,Elmhurst,92,Flushing,Queens,Queens,38,163.29,499.4000000000001
2011,6,127,Inwood,127,Inwood,Manhattan,Manhattan,162,239.71,1827.2
2011,6,87,Financial District North,124,Howard Beach,Manhattan,Queens,14,236.99,603.9999999999999
2011,6,89,Flatbush/Ditmas Park,68,East Chelsea,Brooklyn,Manhattan,8,69.15,200.39999999999998
2011,6,42,Central Harlem North,120,Highbridge Park,Manhattan,Manhattan,11,31.909999999999997,114.3
2011,6,48,Clinton East,19,Bellerose,Manhattan,Queens,13,238.89,542.0999999999999
2011,6,123,Homecrest,21,Bensonhurst East,Brooklyn,Brooklyn,10,38.77,120.69999999999999
2011,6,79,East Village,20,Belmont,Manhattan,Bronx,33,459.84,1091.6999999999998
2011,6,83,Elmhurst/Maspeth,24,Bloomingdale,Queens,Manhattan,3,25.3,75.5
2011,6,11,Bath Beach,14,Bay Ridge,Brooklyn,Brooklyn,9,28.04,93.69999999999999
2011,6,66,DUMBO/Vinegar Hill,3,Allerton/Pelham Gardens,Brooklyn,Bronx,1,17.27,38.5
2011,6,125,Hudson Sq,20,Belmont,Manhattan,Bronx,5,66.52000000000001,165.3
2011,6,9,Auburndale,64,Douglaston,Queens,Queens,2,9.93,27.8
2011,6,28,Briarwood/Jamaica Hills,10,Baisley Park,Queens,Queens,3,24.84,74.3
2011,6,68,East Chelsea,49,Clinton Hill,Manhattan,Brooklyn,582,3566.0700000000006,11136.200000000003
2011,6,48,Clinton East,125,Hudson Sq,Manhattan,Manhattan,2202,6590.929999999994,24110.200000000004
2011,6,75,East Harlem South,43,Central Park,Manhattan,Manhattan,2017,3113.3499999999976,14186.800000000003
2011,6,107,Gramercy,13,Battery Park City,Manhattan,Manhattan,3253,12764.400000000014,42052.900000000154
2011,6,43,Central Park,114,Greenwich Village South,Manhattan,Manhattan,1214,4709.990000000001,17223.800000000007
2011,6,90,Flatiron,8,Astoria Park,Manhattan,Queens,4,24.86,66.8
2011,6,68,East Chelsea,45,Chinatown,Manhattan,Manhattan,806,2492.8000000000006,9618.100000000017
2011,6,41,Central Harlem,100,Garment District,Manhattan,Manhattan,272,1217.5000000000002,3982.3999999999983
2011,6,92,Flushing,121,Hillcrest/Pomonok,Queens,Queens,34,125.16,404.20000000000005
2011,6,12,Battery Park,42,Central Harlem North,Manhattan,Manhattan,9,97.49,230.90000000000003
2011,6,113,Greenwich Village North,34,Brooklyn Navy Yard,Manhattan,Brooklyn,37,157.13999999999996,534.1000000000001
2011,6,40,Carroll Gardens,71,East Flatbush/Farragut,Brooklyn,Brooklyn,1,4.24,13.3
2011,6,66,DUMBO/Vinegar Hill,22,Bensonhurst West,Brooklyn,Brooklyn,7,62.97,153.5
2011,6,49,Clinton Hill,68,East Chelsea,Brooklyn,Manhattan,54,310.18,988.6000000000001
2011,6,61,Crown Heights North,43,Central Park,Brooklyn,Manhattan,4,34.72,98.0
2011,6,67,Dyker Heights,22,Bensonhurst West,Brooklyn,Brooklyn,23,58.75000000000001,221.10000000000005
2011,6,85,Erasmus,61,Crown Heights North,Brooklyn,Brooklyn,6,14.889999999999999,54.2
2011,6,37,Bushwick South,90,Flatiron,Brooklyn,Manhattan,21,112.92,372.5
2011,6,24,Bloomingdale,54,Columbia Street,Manhattan,Brooklyn,2,13.14,57.0
2011,6,50,Clinton West,121,Hillcrest/Pomonok,Manhattan,Queens,15,203.79,503.5
2011,6,4,Alphabet City,56,Corona,Manhattan,Queens,7,71.71000000000001,177.1
2011,6,50,Clinton West,58,Country Club,Manhattan,Bronx,6,85.02,191.0
2011,6,16,Bayside,73,East Flushing,Queens,Queens,3,6.0600000000000005,21.9
2011,6,61,Crown Heights North,75,East Harlem South,Brooklyn,Manhattan,1,11.8,30.1
2011,6,41,Central Harlem,83,Elmhurst/Maspeth,Manhattan,Queens,6,44.68,134.6
2011,6,102,Glendale,16,Bayside,Queens,Queens,1,9.51,25.3
2011,6,17,Bedford,24,Bloomingdale,Brooklyn,Manhattan,4,46.97,118.00000000000001
2011,6,66,DUMBO/Vinegar Hill,35,Brownsville,Brooklyn,Brooklyn,3,18.54,56.699999999999996
2011,6,80,East Williamsburg,15,Bay Terrace/Fort Totten,Brooklyn,Queens,1,13.5,32.9
2011,6,96,Forest Park/Highland Park,80,East Williamsburg,Queens,Brooklyn,1,5.0,14.1
2011,6,12,Battery Park,56,Corona,Manhattan,Queens,1,13.2,31.3
2011,6,17,Bedford,108,Gravesend,Brooklyn,Brooklyn,1,8.39,22.9
2011,6,67,Dyker Heights,13,Battery Park City,Brooklyn,Manhattan,2,17.119999999999997,63.9
2011,6,70,East Elmhurst,96,Forest Park/Highland Park,Queens,Queens,1,6.7,18.5
2011,6,12,Battery Park,74,East Harlem North,Manhattan,Manhattan,4,35.43,84.0
2011,6,113,Greenwich Village North,40,Carroll Gardens,Manhattan,Brooklyn,357,1656.6000000000006,5277.299999999996
2011,6,88,Financial District South,95,Forest Hills,Manhattan,Queens,97,1219.5400000000006,2953.300000000001
2011,6,88,Financial District South,41,Central Harlem,Manhattan,Manhattan,65,613.2900000000002,1638.4999999999998
2011,6,97,Fort Greene,36,Bushwick North,Brooklyn,Brooklyn,89,369.85999999999996,1210.5
2011,6,25,Boerum Hill,123,Homecrest,Brooklyn,Brooklyn,12,91.24000000000001,264.8
2011,6,32,Bronxdale,81,Eastchester,Bronx,Bronx,3,9.52,31.1
2011,6,13,Battery Park City,123,Homecrest,Manhattan,Brooklyn,24,241.62,584.4
2011,6,59,Crotona Park,47,Claremont/Bathgate,Bronx,Bronx,24,49.25,198.0
2011,6,66,DUMBO/Vinegar Hill,4,Alphabet City,Brooklyn,Manhattan,91,358.61000000000007,1127.1
2011,6,33,Brooklyn Heights,123,Homecrest,Brooklyn,Brooklyn,13,120.97,309.7
2011,6,52,Cobble Hill,71,East Flatbush/Farragut,Brooklyn,Brooklyn,9,47.010000000000005,152.5
2011,6,88,Financial District South,32,Bronxdale,Manhattan,Bronx,5,87.36000000000001,204.09999999999997
2011,6,39,Canarsie,42,Central Harlem North,Brooklyn,Manhattan,1,17.54,45.0
2011,6,61,Crown Heights North,76,East New York,Brooklyn,Brooklyn,27,114.86,357.1
2011,6,25,Boerum Hill,93,Flushing Meadows-Corona Park,Brooklyn,Queens,3,42.83,101.1
2011,6,121,Hillcrest/Pomonok,28,Briarwood/Jamaica Hills,Queens,Queens,20,57.20999999999999,204.79999999999995
2011,6,89,Flatbush/Ditmas Park,88,Financial District South,Brooklyn,Manhattan,4,30.580000000000002,74.80000000000001
2011,6,127,Inwood,75,East Harlem South,Manhattan,Manhattan,9,56.720000000000006,159.3
2011,6,105,Governor's Island/Ellis Island/Liberty Island,107,Gramercy,Manhattan,Manhattan,4,17.89,54.0
2011,6,33,Brooklyn Heights,29,Brighton Beach,Brooklyn,Brooklyn,6,62.5,156.6
2011,6,116,Hamilton Heights,49,Clinton Hill,Manhattan,Brooklyn,6,81.17,233.0
2011,6,88,Financial District South,69,East Concourse/Concourse Village,Manhattan,Bronx,4,50.33,126.79999999999998
2011,6,70,East Elmhurst,77,East New York/Pennsylvania Avenue,Queens,Brooklyn,1,12.11,27.3
2011,6,80,East Williamsburg,44,Charleston/Tottenville,Brooklyn,Staten Island,1,28.6,60.0
2011,6,21,Bensonhurst East,49,Clinton Hill,Brooklyn,Brooklyn,1,7.21,20.5
2011,6,14,Bay Ridge,32,Bronxdale,Brooklyn,Bronx,1,23.4,52.1
2011,6,24,Bloomingdale,29,Brighton Beach,Manhattan,Brooklyn,1,20.8,52.1
2011,6,57,Corona,95,Forest Hills,Queens,Queens,1,3.24,10.5
2011,6,116,Hamilton Heights,126,Hunts Point,Manhattan,Bronx,8,43.959999999999994,120.80000000000001
2011,6,33,Brooklyn Heights,54,Columbia Street,Brooklyn,Brooklyn,300,328.64000000000016,1653.9000000000008
2011,6,65,Downtown Brooklyn/MetroTech,52,Cobble Hill,Brooklyn,Brooklyn,102,132.30999999999995,678.9000000000002
2011,6,65,Downtown Brooklyn/MetroTech,34,Brooklyn Navy Yard,Brooklyn,Brooklyn,77,118.42999999999998,528.9000000000002
2011,6,11,Bath Beach,44,Charleston/Tottenville,Brooklyn,Staten Island,1,19.95,42.9
2011,6,52,Cobble Hill,75,East Harlem South,Brooklyn,Manhattan,33,329.29,891.7
2011,6,34,Brooklyn Navy Yard,97,Fort Greene,Brooklyn,Brooklyn,23,40.980000000000004,166.70000000000002
2011,6,37,Bushwick South,85,Erasmus,Brooklyn,Brooklyn,4,31.560000000000002,92.5
2011,6,89,Flatbush/Ditmas Park,114,Greenwich Village South,Brooklyn,Manhattan,3,16.11,51.900000000000006
2011,6,63,Cypress Hills,37,Bushwick South,Brooklyn,Brooklyn,7,15.53,61.49999999999999
2011,6,4,Alphabet City,77,East New York/Pennsylvania Avenue,Manhattan,Brooklyn,2,25.04,67.80000000000001
2011,6,48,Clinton East,63,Cypress Hills,Manhattan,Brooklyn,18,259.65,647.0
2011,6,62,Crown Heights South,65,Downtown Brooklyn/MetroTech,Brooklyn,Brooklyn,7,19.419999999999998,73.1
2011,6,41,Central Harlem,126,Hunts Point,Manhattan,Bronx,9,41.480000000000004,123.30000000000001
2011,6,10,Baisley Park,92,Flushing,Queens,Queens,2,14.05,40.2
2011,6,106,Gowanus,7,Astoria,Brooklyn,Queens,14,159.77,398.2
2011,6,21,Bensonhurst East,24,Bloomingdale,Brooklyn,Manhattan,1,8.19,22.5
2011,6,82,Elmhurst,98,Fresh Meadows,Queens,Queens,4,28.5,72.4
2011,6,10,Baisley Park,75,East Harlem South,Queens,Manhattan,16,231.36999999999998,725.5
2011,6,92,Flushing,41,Central Harlem,Queens,Manhattan,2,20.84,51.8
2011,6,79,East Village,81,Eastchester,Manhattan,Bronx,4,70.46,164.0
2011,6,10,Baisley Park,72,East Flatbush/Remsen Village,Queens,Brooklyn,2,16.72,56.3
2011,6,28,Briarwood/Jamaica Hills,80,East Williamsburg,Queens,Brooklyn,1,13.64,34.5
2011,6,54,Columbia Street,62,Crown Heights South,Brooklyn,Brooklyn,3,9.969999999999999,31.5
2011,6,96,Forest Park/Highland Park,39,Canarsie,Queens,Brooklyn,2,27.96,68.7
2011,6,116,Hamilton Heights,52,Cobble Hill,Manhattan,Brooklyn,1,10.49,36.9
2011,6,124,Howard Beach,10,Baisley Park,Queens,Queens,1,3.7,10.9
2011,6,35,Brownsville,71,East Flatbush/Farragut,Brooklyn,Brooklyn,1,3.5,10.9
2011,6,100,Garment District,79,East Village,Manhattan,Manhattan,4313,10846.08000000002,42500.100000000064
2011,6,107,Gramercy,90,Flatiron,Manhattan,Manhattan,9536,9515.72,57084.10000000039
2011,6,100,Garment District,114,Greenwich Village South,Manhattan,Manhattan,2245,5143.100000000011,20660.499999999975
2011,6,4,Alphabet City,87,Financial District North,Manhattan,Manhattan,980,2880.8299999999967,9635.599999999982
2011,6,42,Central Harlem North,116,Hamilton Heights,Manhattan,Manhattan,390,547.4799999999999,2545.8999999999987
2011,6,125,Hudson Sq,43,Central Park,Manhattan,Manhattan,509,2271.479999999999,7591.699999999997
2011,6,107,Gramercy,69,East Concourse/Concourse Village,Manhattan,Bronx,60,511.47999999999996,1360.3999999999994
2011,6,17,Bedford,17,Bedford,Brooklyn,Brooklyn,427,586.6000000000001,3277.700000000001
2011,6,125,Hudson Sq,52,Cobble Hill,Manhattan,Brooklyn,144,551.4200000000001,1802.7999999999997
2011,6,42,Central Harlem North,17,Bedford,Manhattan,Brooklyn,8,108.58,274.0
2011,6,107,Gramercy,127,Inwood,Manhattan,Manhattan,179,1944.529999999999,4785.499999999999
2011,6,107,Gramercy,91,Flatlands,Manhattan,Brooklyn,22,270.65,723.3999999999999
2011,6,113,Greenwich Village North,54,Columbia Street,Manhattan,Brooklyn,91,450.11,1376.6999999999994
2011,6,25,Boerum Hill,22,Bensonhurst West,Brooklyn,Brooklyn,21,174.8,444.5
2011,6,25,Boerum Hill,21,Bensonhurst East,Brooklyn,Brooklyn,22,188.76,469.40000000000003
2011,6,4,Alphabet City,97,Fort Greene,Manhattan,Brooklyn,206,839.0600000000003,2916.199999999999
2011,6,95,Forest Hills,85,Erasmus,Queens,Brooklyn,2,18.46,52.2
2011,6,68,East Chelsea,118,Heartland Village/Todt Hill,Manhattan,Staten Island,11,204.28,474.3
2011,6,89,Flatbush/Ditmas Park,22,Bensonhurst West,Brooklyn,Brooklyn,7,25.63,79.5
2011,6,16,Bayside,16,Bayside,Queens,Queens,75,140.04000000000005,1035.1000000000001
2011,6,80,East Williamsburg,9,Auburndale,Brooklyn,Queens,4,55.59,128.4
2011,6,82,Elmhurst,124,Howard Beach,Queens,Queens,4,24.7,66.4
2011,6,51,Co-Op City,90,Flatiron,Bronx,Manhattan,1,1.44,6.5
2011,6,67,Dyker Heights,11,Bath Beach,Brooklyn,Brooklyn,11,20.97,90.3
2011,6,125,Hudson Sq,85,Erasmus,Manhattan,Brooklyn,15,112.87,325.09999999999997
2011,6,43,Central Park,72,East Flatbush/Remsen Village,Manhattan,Brooklyn,3,33.589999999999996,92.3
2011,6,45,Chinatown,11,Bath Beach,Manhattan,Brooklyn,7,75.26,184.3
2011,6,42,Central Harlem North,25,Boerum Hill,Manhattan,Brooklyn,5,59.6,155.70000000000002
